:TYPE,:START_ID,:END_ID,publication_year:int,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
DIRECTLY_DECREASES,41150,6743,2016,26582367,False,False,False,"As a control we scavenged the superoxide by addition of superoxide dismutase-1 (SOD1) or by addition of Trolox, a water-soluble analog of vitamin E, into the medium. Both scavengers neutralized the superoxide that was induced by neural debris (Fig. 5d).",#57:0,PMC4652165,"{""full_journal_name"": ""Scientific reports"", ""pub_date"": ""2016-09-12"", ""ref"": ""26582367"", ""pub_year"": 2016, ""last_author"": ""Neumann H"", ""type"": ""PubMed"", ""author_list"": [""Shahraz A"", ""Kopatz J"", ""Mathy R"", ""Kappler J"", ""Winter D"", ""Kapoor S"", ""Sch\u00fctza V"", ""Scheper T"", ""Gieselmann V"", ""Neumann H""], ""title"": ""Anti-inflammatory activity of low molecular weight polysialic acid on human macrophages."", ""doi"": ""10.1038/srep16800""}","{""ChallengeType"": [""neural debris""], ""MeSHAnatomy"": [""Macrophages""], ""PublicationType"": [""Research""], ""Section"": [""Results""], ""TechnologyUsed"": [""Confocal Microscopy""], ""mesh"": [""Amyloid beta-Peptides"", ""Anti-Inflammatory Agents"", ""Cell Line"", ""Chromatography, High Pressure Liquid"", ""Homeostasis"", ""Humans"", ""Lectins"", ""Lipopolysaccharides"", ""Macrophages"", ""Membrane Proteins"", ""Microspheres"", ""Molecular Weight"", ""Neuroprotective Agents"", ""Phagocytosis"", ""Polymerization"", ""Respiratory Burst"", ""Sialic Acids"", ""Tumor Necrosis Factor-alpha""], ""substances"": [""Amyloid beta-Peptides"", ""Anti-Inflammatory Agents"", ""Lectins"", ""Lipopolysaccharides"", ""Membrane Proteins"", ""Neuroprotective Agents"", ""SIGLEC11 protein, human"", ""Sialic Acids"", ""TNF protein, human"", ""Tumor Necrosis Factor-alpha"", ""polysialic acid""]}",False
DIRECTLY_DECREASES,4196,5034,2005,15817521,False,False,False,"the nuclear receptor peroxisome proliferator-activated receptor-gamma (PPARgamma) which acts to inhibit the expression of proinflammatory genes, this receptor appears a good candidate to mediate the observed anti-inflammatory effects",#59:5,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2005-09-13"", ""ref"": ""15817521"", ""pub_year"": 2005, ""last_author"": ""Landreth GE"", ""type"": ""PubMed"", ""author_list"": [""Heneka MT"", ""Sastre M"", ""Dumitrescu-Ozimek L"", ""Hanke A"", ""Dewachter I"", ""Kuiperi C"", ""O'Banion K"", ""Klockgether T"", ""Van Leuven F"", ""Landreth GE""], ""title"": ""Acute treatment with the PPARgamma agonist pioglitazone and ibuprofen reduces glial inflammation and Abeta1-42 levels in APPV717I transgenic mice.""}","{""Condition"": [""Normal Healthy State""], ""Subgraph"": [""Inflammatory response subgraph"", ""Peroxisome proliferator activated receptor subgraph""], ""mesh"": [""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Peptides"", ""Amyloidosis"", ""Animals"", ""Anti-Inflammatory Agents, Non-Steroidal"", ""Aspartic Acid Endopeptidases"", ""Cyclooxygenase 2"", ""Disease Models, Animal"", ""Endopeptidases"", ""Glial Fibrillary Acidic Protein"", ""Hippocampus"", ""Ibuprofen"", ""Immunoenzyme Techniques"", ""Mice"", ""Mice, Transgenic"", ""Microglia"", ""Nitric Oxide Synthase"", ""Nitric Oxide Synthase Type II"", ""PPAR gamma"", ""Peptide Fragments"", ""Pioglitazone"", ""Prostaglandin-Endoperoxide Synthases"", ""RNA, Messenger"", ""Thiazolidinediones""], ""substances"": [""Amyloid beta-Peptides"", ""Anti-Inflammatory Agents, Non-Steroidal"", ""Glial Fibrillary Acidic Protein"", ""PPAR gamma"", ""Peptide Fragments"", ""RNA, Messenger"", ""Thiazolidinediones"", ""amyloid beta-protein (1-42)"", ""Nitric Oxide Synthase"", ""Nitric Oxide Synthase Type II"", ""Nos2 protein, mouse"", ""Cyclooxygenase 2"", ""Prostaglandin-Endoperoxide Synthases"", ""Amyloid Precursor Protein Secretases"", ""Endopeptidases"", ""Aspartic Acid Endopeptidases"", ""Bace1 protein, mouse"", ""Ibuprofen"", ""Pioglitazone""]}",False
DIRECTLY_DECREASES,11298,11853,2017,27794524,False,False,False,"In multiple sclerosis, activated microglia damage oligodendrocytes through different mechanisms including: secretion of pro-inflammatory cytokines such as IL-1, IL-6, TNF-alpha, and IFN-gamma, phagocytic activity, and presentation of antigens via MHC Class II to CD4+ T cells (Correale, 2014).",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,29218,365,2007,17213958,False,False,False,"Acetylcholinesterase (AChE) is thought to play an important role during apoptotic process. Our results showed that H2O2 induced AChE activity, a functional marker in apoptotic process, increases in neuronal-like PC12 cells. Glutathione, which is involved in cellular redox homeostasis, inhibited the increase of AChE activity, suggesting that reactive oxygen species (ROS) play a key role in this process. Further investigation showed that the elevation of AChE was observed after the degradation of Akt, release of cytochrome c from mitochondria into the cytosol, and activation of caspase family members. When nerve growth factor (NGF) was present, with the maintenance of Akt level, the elevation of AChE, the cytochrome c diffusion, as well as apoptotic process were markedly attenuated in H2O2-treated PC12 cells",#59:5,,"{""full_journal_name"": ""Acta biochimica et biophysica Sinica"", ""pub_date"": ""2007-02-21"", ""ref"": ""17213958"", ""pub_year"": 2007, ""last_author"": ""Zhang X"", ""type"": ""PubMed"", ""author_list"": [""Jiang H"", ""Zhang J"", ""Zhu H"", ""Li H"", ""Zhang X""], ""title"": ""Nerve growth factor prevents the apoptosis-associated increase in acetylcholinesterase activity after hydrogen peroxide treatment by activating Akt.""}","{""Condition"": [""Normal Healthy State""], ""Subgraph"": [""Acetylcholine signaling subgraph"", ""Caspase subgraph""], ""mesh"": [""Acetylcholinesterase"", ""Animals"", ""Apoptosis"", ""Caspase 3"", ""Cytochromes c"", ""Enzyme Activation"", ""Glutathione"", ""Hydrogen Peroxide"", ""Nerve Growth Factor"", ""PC12 Cells"", ""Phosphorylation"", ""Proto-Oncogene Proteins c-akt"", ""Rats""], ""substances"": [""Cytochromes c"", ""Nerve Growth Factor"", ""Hydrogen Peroxide"", ""Proto-Oncogene Proteins c-akt"", ""Acetylcholinesterase"", ""Caspase 3"", ""Glutathione""]}",False
DIRECTLY_DECREASES,37712,4488,2011,22110360,False,False,False,"Apoptosis signal-regulating kinase 1 (ASK1), a member of the mitogen- activated protein kinase kinase kinase family, is composed of an inhibitory N-terminal domain, a kinase domain, and a C-terminal regulatory domain (Ichijo et al., 1997). ASK1 can promote apoptosis in response to common pro-apoptotic stresses, such as oxidative stress (Song et al., 2002), death receptor ligands (Nishitoh et al., 1998), and endoplasmic reticulum stress (Nishitoh et al., 2002). ASK1 also phosphorylates and activates both p38 and JNK pathways (Ichijo et al., 1997). The mechanism of ASK1 activation is positively regulated by its binding proteins such as TNF receptor-ssociated factors 2/6 (Noguchi et al., 2005) and Daxx (Chang et al., 1998). On the other hand, several cellular proteins, including thioredoxin (Saitoh et al., 1998), Hsp90 (Zhang et al., 2005), and 14-3-3 (Zhang et al., 1999), have been reported to interact with ASK1 and inhibit ASK1 activity.",#59:5,PMC3213740,"{""full_journal_name"": ""Experimental neurobiology"", ""pub_date"": ""2011-11-23"", ""ref"": ""22110360"", ""pub_year"": 2011, ""last_author"": ""Chung KC"", ""type"": ""PubMed"", ""author_list"": [""Choi HK"", ""Chung KC""], ""title"": ""Dyrk1A Positively Stimulates ASK1-JNK Signaling Pathway during Apoptotic Cell Death."", ""doi"": ""10.5607/en.2011.20.1.35""}","{""Condition"": [""Normal Healthy State""], ""Published"": [""CDR story""], ""Subgraph"": [""MAPK-JNK subgraph"", ""Unfolded protein response subgraph""]}",False
DIRECTLY_DECREASES,43598,31830,2011,21280075,False,False,False,"Sorting mechanisms that cause the amyloid precursor protein (APP) and the ÃƒÅ¸-secretases and gamma-secretases to colocalize in the same compartment play an important role in the regulation of ABeta¸ production in Alzheimer's disease (AD). We and others have reported that genetic variants in the Sortilin-related receptor (SORL1) increased the risk of AD, that SORL1 is involved in trafficking of APP, and that underexpression of SORL1 leads to overproduction of ABeta¸. Here we explored the role of one of its homologs, the sortilin-related VPS10 domain containing receptor 1 (SORCS1), in AD.SorCS1 influenced APP processing. While overexpression of SorCS1 reduced gamma-secretase activity and ABeta¸ levels, the suppression of SorCS1 increased gamma-secretase processing of APP and the levels of ABeta¸.",#59:5,PMC3086759,"{""full_journal_name"": ""Annals of neurology"", ""pub_date"": ""2011-03-16"", ""ref"": ""21280075"", ""pub_year"": 2011, ""last_author"": ""Mayeux R"", ""type"": ""PubMed"", ""author_list"": [""Reitz C"", ""Tokuhiro S"", ""Clark LN"", ""Conrad C"", ""Vonsattel JP"", ""Hazrati LN"", ""Palot\u00e1s A"", ""Lantigua R"", ""Medrano M"", ""Z Jim\u00e9nez-Vel\u00e1zquez I"", ""Vardarajan B"", ""Simkin I"", ""Haines JL"", ""Pericak-Vance MA"", ""Farrer LA"", ""Lee JH"", ""Rogaeva E"", ""George-Hyslop PS"", ""Mayeux R""], ""title"": ""SORCS1 alters amyloid precursor protein processing and variants may increase Alzheimer's disease risk."", ""doi"": ""10.1002/ana.22308""}","{""Subgraph"": [""Gamma secretase subgraph"", ""Low density lipoprotein subgraph""], ""mesh"": [""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Protein Precursor"", ""Brain"", ""Gene Expression"", ""Genetic Predisposition to Disease"", ""Genetic Variation"", ""Genotype"", ""Humans"", ""LDL-Receptor Related Proteins"", ""Membrane Transport Proteins"", ""Meta-Analysis as Topic"", ""Mutation"", ""Polymorphism, Single Nucleotide"", ""Receptors, Cell Surface"", ""Risk Factors"", ""White People""], ""substances"": [""Amyloid beta-Protein Precursor"", ""LDL-Receptor Related Proteins"", ""Membrane Transport Proteins"", ""Receptors, Cell Surface"", ""SORCS1 protein, human"", ""SORL1 protein, human"", ""Amyloid Precursor Protein Secretases""]}",False
DIRECTLY_DECREASES,1806,32340,2008,18564425,False,False,False,"Activated microglia can reduce Abeta accumulation by increasing its phagocytosis or extracellular degradation. Microglia also release trophic factors such as the glia-derived neurotrophic factor (GDNF), which is neuroprotective",#59:5,PMC2442055,"{""full_journal_name"": ""Journal of neuroinflammation"", ""pub_date"": ""2008-08-21"", ""ref"": ""18564425"", ""pub_year"": 2008, ""last_author"": ""Gentleman SM"", ""type"": ""PubMed"", ""author_list"": [""Sastre M"", ""Walter J"", ""Gentleman SM""], ""title"": ""Interactions between APP secretases and inflammatory mediators."", ""doi"": ""10.1186/1742-2094-5-25""}","{""Subgraph"": [""Nerve growth factor subgraph""], ""mesh"": [""ADAM Proteins"", ""ADAM10 Protein"", ""ADAM17 Protein"", ""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Brain"", ""Humans"", ""Inflammation"", ""Membrane Proteins"", ""NF-kappa B"", ""PPAR gamma"", ""STAT1 Transcription Factor""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Membrane Proteins"", ""NF-kappa B"", ""PPAR gamma"", ""STAT1 Transcription Factor"", ""Amyloid Precursor Protein Secretases"", ""ADAM Proteins"", ""ADAM9 protein, human"", ""ADAM10 Protein"", ""ADAM10 protein, human"", ""ADAM17 Protein""]}",False
DIRECTLY_DECREASES,2071,30445,1997,8940412,False,False,False,"Antalarmin potently displaced 1251-oCRH binding, exhibiting respectively Ki values of 1. 9 f 0.9,. 1.3 f .4, and 1.4 f .6 nM (mean f SEM) in pituitary, cerebellum, and frontal cortex homogenates.Antalarmin, by effectively displacing IoCRH binding in tissues predominately expressing CRHRl but not in tissues expressing CRHR2, appears to be a specific CRHRl receptor antagonist.",#59:50,,"{""full_journal_name"": ""Endocrinology"", ""pub_date"": ""1997-01-23"", ""ref"": ""8940412"", ""pub_year"": 1997, ""last_author"": ""Chrousos GP"", ""type"": ""PubMed"", ""author_list"": [""Webster EL"", ""Lewis DB"", ""Torpy DJ"", ""Zachman EK"", ""Rice KC"", ""Chrousos GP""], ""title"": ""In vivo and in vitro characterization of antalarmin, a nonpeptide corticotropin-releasing hormone (CRH) receptor antagonist: suppression of pituitary ACTH release and peripheral inflammation.""}","{""Anatomy"": [""cerebellum""], ""AssayType"": [""B""], ""Confidence"": [""Medium""], ""MeasurementRelation"": [""=""], ""MeasurementType"": [""Ki""], ""MeasurementUnits"": [""nM""], ""MeasurementValue"": [""1.3""], ""Species"": [""10116""], ""mesh"": [""Adrenocorticotropic Hormone"", ""Animals"", ""Binding, Competitive"", ""Carrageenan"", ""Cerebellum"", ""Corticotropin-Releasing Hormone"", ""Frontal Lobe"", ""Inflammation"", ""Injections, Subcutaneous"", ""Male"", ""Myocardium"", ""Pituitary Gland"", ""Pyrimidines"", ""Pyrroles"", ""Rats"", ""Rats, Sprague-Dawley"", ""Receptors, Corticotropin-Releasing Hormone"", ""Sheep""], ""substances"": [""Pyrimidines"", ""Pyrroles"", ""Receptors, Corticotropin-Releasing Hormone"", ""antalarmin"", ""Carrageenan"", ""Adrenocorticotropic Hormone"", ""Corticotropin-Releasing Hormone""]}",False
DIRECTLY_DECREASES,2071,30445,1997,8940412,False,False,False,"Antalarmin potently displaced 1251-oCRH binding, exhibiting respectively Ki values of 1. 9 f 0.9,. 1.3 f .4, and 1.4 f .6 nM (mean f SEM) in pituitary, cerebellum, and frontal cortex homogenates.Antalarmin, by effectively displacing IoCRH binding in tissues predominately expressing CRHRl but not in tissues expressing CRHR2, appears to be a specific CRHRl receptor antagonist.",#59:50,,"{""full_journal_name"": ""Endocrinology"", ""pub_date"": ""1997-01-23"", ""ref"": ""8940412"", ""pub_year"": 1997, ""last_author"": ""Chrousos GP"", ""type"": ""PubMed"", ""author_list"": [""Webster EL"", ""Lewis DB"", ""Torpy DJ"", ""Zachman EK"", ""Rice KC"", ""Chrousos GP""], ""title"": ""In vivo and in vitro characterization of antalarmin, a nonpeptide corticotropin-releasing hormone (CRH) receptor antagonist: suppression of pituitary ACTH release and peripheral inflammation.""}","{""Anatomy"": [""pituitary gland""], ""AssayType"": [""B""], ""Confidence"": [""Medium""], ""MeasurementRelation"": [""=""], ""MeasurementType"": [""Ki""], ""MeasurementUnits"": [""nM""], ""MeasurementValue"": [""1.9""], ""Species"": [""10116""], ""mesh"": [""Adrenocorticotropic Hormone"", ""Animals"", ""Binding, Competitive"", ""Carrageenan"", ""Cerebellum"", ""Corticotropin-Releasing Hormone"", ""Frontal Lobe"", ""Inflammation"", ""Injections, Subcutaneous"", ""Male"", ""Myocardium"", ""Pituitary Gland"", ""Pyrimidines"", ""Pyrroles"", ""Rats"", ""Rats, Sprague-Dawley"", ""Receptors, Corticotropin-Releasing Hormone"", ""Sheep""], ""substances"": [""Pyrimidines"", ""Pyrroles"", ""Receptors, Corticotropin-Releasing Hormone"", ""antalarmin"", ""Carrageenan"", ""Adrenocorticotropic Hormone"", ""Corticotropin-Releasing Hormone""]}",False
DIRECTLY_DECREASES,37957,11853,2017,27794524,False,False,False,"In multiple sclerosis, activated microglia damage oligodendrocytes through different mechanisms including: secretion of pro-inflammatory cytokines such as IL-1, IL-6, TNF-alpha, and IFN-gamma, phagocytic activity, and presentation of antigens via MHC Class II to CD4+ T cells (Correale, 2014).",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,36001,43165,2017,28669544,False,False,False,"The accompanying cell death in these disorders may arise from a combination of a toxic gain of function and a loss of nuclear TDP-43, both of which are associated with the presence of cytoplasmic aggregates (Cohen et al., 2011; Gendron and Petrucelli, 2011).",#69:50,PMC5519492,"{""full_journal_name"": ""Neuron"", ""pub_date"": ""2017-09-14"", ""ref"": ""28669544"", ""pub_year"": 2017, ""last_author"": ""Rajendran L"", ""type"": ""PubMed"", ""author_list"": [""Paolicelli RC"", ""Jawaid A"", ""Henstridge CM"", ""Valeri A"", ""Merlini M"", ""Robinson JL"", ""Lee EB"", ""Rose J"", ""Appel S"", ""Lee VM"", ""Trojanowski JQ"", ""Spires-Jones T"", ""Schulz PE"", ""Rajendran L""], ""title"": ""TDP-43 Depletion in Microglia Promotes Amyloid Clearance but Also Induces Synapse Loss."", ""doi"": ""10.1016/j.neuron.2017.05.037""}","{""Confidence"": [""High""], ""MeSHDisease"": [""Amyotrophic Lateral Sclerosis"", ""Frontotemporal Lobar Degeneration""], ""Species"": [""10090""], ""mesh"": [""Amyloid"", ""Amyotrophic Lateral Sclerosis"", ""Animals"", ""Brain"", ""Cognition"", ""DNA-Binding Proteins"", ""Mice, Transgenic"", ""Microglia"", ""Synapses""], ""substances"": [""Amyloid"", ""DNA-Binding Proteins"", ""TDP-43 protein, mouse""]}",False
